,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6858,Greenwich Village,40.72693288536128,-73.99991402945902,Vesuvio Bakery,40.72597,-74.001248,Bakery
6859,Greenwich Village,40.72693288536128,-73.99991402945902,Raku,40.727404193363725,-74.0026963722485,Udon Restaurant
6860,Greenwich Village,40.72693288536128,-73.99991402945902,The Dutch,40.726541531581425,-74.00225198929544,New American Restaurant
6861,Greenwich Village,40.72693288536128,-73.99991402945902,Harbs,40.72653781837405,-74.00005535615513,Dessert Shop
6862,Greenwich Village,40.72693288536128,-73.99991402945902,Van Leeuwen Ice Cream,40.726203,-73.9989,Ice Cream Shop
6863,Greenwich Village,40.72693288536128,-73.99991402945902,Angelika Film Center,40.7259001521722,-73.99762528661401,Indie Movie Theater
6864,Greenwich Village,40.72693288536128,-73.99991402945902,Blue Ribbon Sushi,40.72616667889016,-74.0026071220218,Sushi Restaurant
6865,Greenwich Village,40.72693288536128,-73.99991402945902,Le Poisson Rouge,40.72849014927854,-73.99995206555748,Rock Club
6866,Greenwich Village,40.72693288536128,-73.99991402945902,Mermaid Oyster Bar,40.72875734083963,-74.00166557237621,Seafood Restaurant
6867,Greenwich Village,40.72693288536128,-73.99991402945902,Emmett's,40.727498317692195,-74.00272417026547,Pizza Place
6868,Greenwich Village,40.72693288536128,-73.99991402945902,Dante NYC,40.728847021360245,-74.00162166908986,Italian Restaurant
6869,Greenwich Village,40.72693288536128,-73.99991402945902,Shuka,40.72708326886079,-74.00291360475781,Mediterranean Restaurant
6870,Greenwich Village,40.72693288536128,-73.99991402945902,Sullivan Street Tea & Spice Company,40.72910705564881,-74.0001872701384,Gourmet Shop
6871,Greenwich Village,40.72693288536128,-73.99991402945902,12 Chairs,40.72768041318,-74.00261614432705,Middle Eastern Restaurant
6872,Greenwich Village,40.72693288536128,-73.99991402945902,Center for Architecture,40.72873606399941,-73.99839900429814,Art Gallery
6873,Greenwich Village,40.72693288536128,-73.99991402945902,Sonos,40.72451,-74.000056,Electronics Store
6874,Greenwich Village,40.72693288536128,-73.99991402945902,Chow House,40.72906152574308,-74.00084246972851,Chinese Restaurant
6875,Greenwich Village,40.72693288536128,-73.99991402945902,Generation Records,40.7288665681504,-73.9991506934166,Record Shop
6876,Greenwich Village,40.72693288536128,-73.99991402945902,Ananda,40.72883889496238,-73.9993364782382,Indian Restaurant
6877,Greenwich Village,40.72693288536128,-73.99991402945902,MIMI,40.72849037362725,-74.00066200501024,French Restaurant
6878,Greenwich Village,40.72693288536128,-73.99991402945902,Carroll Place,40.728543776153494,-73.99983388039426,Italian Restaurant
6879,Greenwich Village,40.72693288536128,-73.99991402945902,Mercer Hotel,40.724827682731956,-73.99855256080627,Hotel
6880,Greenwich Village,40.72693288536128,-73.99991402945902,The Malt House,40.72863,-73.99938,Bar
6881,Greenwich Village,40.72693288536128,-73.99991402945902,Lure Fishbar,40.724703,-73.9983278,Seafood Restaurant
6882,Greenwich Village,40.72693288536128,-73.99991402945902,Koi Thé,40.729275,-74.00117,Bubble Tea Shop
6883,Greenwich Village,40.72693288536128,-73.99991402945902,Charlie Bird,40.727802,-74.00285,Italian Restaurant
6884,Greenwich Village,40.72693288536128,-73.99991402945902,Chess Forum,40.729105540131116,-73.99908270888547,Hobby Shop
6885,Greenwich Village,40.72693288536128,-73.99991402945902,Babs,40.728202,-74.00188,Restaurant
6886,Greenwich Village,40.72693288536128,-73.99991402945902,Junzi Kitchen,40.72876711130392,-74.00053543555785,Chinese Restaurant
6887,Greenwich Village,40.72693288536128,-73.99991402945902,Hello Saigon,40.72902042913715,-74.0009423522163,Vietnamese Restaurant
6888,Greenwich Village,40.72693288536128,-73.99991402945902,Boqueria,40.7248,-74.00222,Tapas Restaurant
6889,Greenwich Village,40.72693288536128,-73.99991402945902,Bareburger,40.72827606542179,-73.99821844766848,Burger Joint
6890,Greenwich Village,40.72693288536128,-73.99991402945902,A.P.C.,40.724413061269416,-73.998758045974,Clothing Store
6891,Greenwich Village,40.72693288536128,-73.99991402945902,Mercer Kitchen,40.72468796609349,-73.99867503501252,American Restaurant
6892,Greenwich Village,40.72693288536128,-73.99991402945902,Manousheh,40.72937268195377,-74.00135010480881,Lebanese Restaurant
6893,Greenwich Village,40.72693288536128,-73.99991402945902,Citizens Of Bleecker,40.72851,-73.99973,Café
6894,Greenwich Village,40.72693288536128,-73.99991402945902,Bar Ciccio Alimentari,40.726375,-74.003369,Italian Restaurant
6895,Greenwich Village,40.72693288536128,-73.99991402945902,The Up & Up,40.729766367308265,-74.00057140516677,Cocktail Bar
6896,Greenwich Village,40.72693288536128,-73.99991402945902,The Uncommons,40.72952984904858,-73.9987465894196,Gaming Cafe
6897,Greenwich Village,40.72693288536128,-73.99991402945902,Cuba,40.72926252189727,-73.99889825695053,Cuban Restaurant
6898,Greenwich Village,40.72693288536128,-73.99991402945902,Saigon Shack,40.7297605480043,-74.00068533422322,Vietnamese Restaurant
6899,Greenwich Village,40.72693288536128,-73.99991402945902,Porto Rico Importing Co.,40.729483331276,-74.00172204973289,Coffee Shop
6900,Greenwich Village,40.72693288536128,-73.99991402945902,Alidoro,40.725656,-74.002957,Sandwich Place
6901,Greenwich Village,40.72693288536128,-73.99991402945902,The Kati Roll Company,40.7295697222648,-74.00086061309852,Indian Restaurant
6902,Greenwich Village,40.72693288536128,-73.99991402945902,CHANEL,40.72424806546886,-74.00092668788068,Boutique
6903,Greenwich Village,40.72693288536128,-73.99991402945902,Blue Ribbon Brasserie,40.72549481702042,-74.00318626804706,American Restaurant
6904,Greenwich Village,40.72693288536128,-73.99991402945902,Dr. Martens,40.72426108883729,-74.00132815021432,Shoe Store
6905,Greenwich Village,40.72693288536128,-73.99991402945902,THELEwala,40.72972369809264,-74.00073006181881,Indian Restaurant
6906,Greenwich Village,40.72693288536128,-73.99991402945902,Negril Village,40.72956569490788,-73.99830435081743,Caribbean Restaurant
6907,Greenwich Village,40.72693288536128,-73.99991402945902,Old Tbilisi Garden,40.728882321277744,-74.00074501357406,Eastern European Restaurant
6908,Greenwich Village,40.72693288536128,-73.99991402945902,Creperie NYC,40.72974050102749,-74.00070686260781,Creperie
6909,Greenwich Village,40.72693288536128,-73.99991402945902,Dominique Ansel Bakery,40.7251633496652,-74.00297583591562,Bakery
6910,Greenwich Village,40.72693288536128,-73.99991402945902,Karakatta,40.72943832111654,-73.99881802276256,Ramen Restaurant
6911,Greenwich Village,40.72693288536128,-73.99991402945902,rag & bone,40.7240219,-73.9992457,Clothing Store
6912,Greenwich Village,40.72693288536128,-73.99991402945902,Comedy Cellar,40.73012988282376,-74.00040218545217,Comedy Club
6913,Greenwich Village,40.72693288536128,-73.99991402945902,Mercer Playground,40.72763378890411,-73.99656638503075,Playground
6914,Greenwich Village,40.72693288536128,-73.99991402945902,Y-3,40.724014692496475,-74.00006138222038,Sporting Goods Shop
6915,Greenwich Village,40.72693288536128,-73.99991402945902,Dame,40.728938,-74.001676,English Restaurant
6916,Greenwich Village,40.72693288536128,-73.99991402945902,Work Train Fight,40.726382875668484,-73.99584194137591,Gym
6917,Greenwich Village,40.72693288536128,-73.99991402945902,Quantum Leap,40.729209246692434,-73.99886686851244,Vegetarian / Vegan Restaurant
6918,Greenwich Village,40.72693288536128,-73.99991402945902,Vbar,40.729742804142724,-73.99965583616522,Wine Bar
6919,Greenwich Village,40.72693288536128,-73.99991402945902,Senza Gluten,40.728926,-74.000257,Gluten-free Restaurant
6920,Greenwich Village,40.72693288536128,-73.99991402945902,SUGARFISH by sushi nozawa,40.725187,-74.003593,Sushi Restaurant
6921,Greenwich Village,40.72693288536128,-73.99991402945902,Minetta Tavern,40.73004893228044,-74.00064667028238,American Restaurant
6922,Greenwich Village,40.72693288536128,-73.99991402945902,Switch Playground SoHo,40.72594565282432,-74.00394265793933,Gym
6923,Greenwich Village,40.72693288536128,-73.99991402945902,Marumi,40.72903375595303,-73.99827766146674,Sushi Restaurant
6924,Greenwich Village,40.72693288536128,-73.99991402945902,Venus by Maria Tash,40.727024323425105,-73.99581462577761,Accessories Store
6925,Greenwich Village,40.72693288536128,-73.99991402945902,NEW YORK PILATES WEST 3RD,40.729407505229695,-73.99811495747106,Pilates Studio
6926,Greenwich Village,40.72693288536128,-73.99991402945902,SHAIR,40.728530208051154,-74.00308936169337,Health & Beauty Service
6927,Greenwich Village,40.72693288536128,-73.99991402945902,Housing Works Bookstore Cafe,40.72467539483391,-73.9966368227625,Café
6928,Greenwich Village,40.72693288536128,-73.99991402945902,Debutea,40.72908049994221,-73.99910173941501,Bubble Tea Shop
6929,Greenwich Village,40.72693288536128,-73.99991402945902,Il Mulino New York,40.729965066771406,-73.99904758977722,Italian Restaurant
6930,Greenwich Village,40.72693288536128,-73.99991402945902,Mille-Feuille Bakery,40.729065155940916,-73.99800068633789,Bakery
6931,Greenwich Village,40.72693288536128,-73.99991402945902,& Other Stories,40.72450020303176,-73.99765431370375,Boutique
6932,East Village,40.727846777270244,-73.98222616506416,Kura,40.726802644699376,-73.98344407523645,Japanese Restaurant
6933,East Village,40.727846777270244,-73.98222616506416,Smør,40.729295443951536,-73.9815205335617,Scandinavian Restaurant
6934,East Village,40.727846777270244,-73.98222616506416,Good Beer NYC,40.727643,-73.983835,Beer Store
6935,East Village,40.727846777270244,-73.98222616506416,Cafe Mogador,40.72727735358458,-73.98450529800188,Moroccan Restaurant
6936,East Village,40.727846777270244,-73.98222616506416,Boris & Horton,40.72914168615455,-73.98133283861844,Pet Café
6937,East Village,40.727846777270244,-73.98222616506416,Tompkins Square Park Dog Run,40.726538217082236,-73.98129681824855,Dog Run
6938,East Village,40.727846777270244,-73.98222616506416,Tompkins Square Bagels,40.72817262667757,-73.98205369975292,Bagel Shop
6939,East Village,40.727846777270244,-73.98222616506416,Gomi,40.72894122087942,-73.98145510260615,Wine Bar
6940,East Village,40.727846777270244,-73.98222616506416,Westville East,40.7284276229589,-73.98189363635092,American Restaurant
6941,East Village,40.727846777270244,-73.98222616506416,Thursday Kitchen,40.727660587863404,-73.98376058578447,Korean Restaurant
6942,East Village,40.727846777270244,-73.98222616506416,Craft + Carry,40.726927,-73.984149,Beer Bar
6943,East Village,40.727846777270244,-73.98222616506416,Confectionery!,40.727384403659435,-73.98290563028586,Dessert Shop
6944,East Village,40.727846777270244,-73.98222616506416,Proletariat,40.727308189459706,-73.98457230106891,Bar
6945,East Village,40.727846777270244,-73.98222616506416,Barnyard,40.727234,-73.979772,Cheese Shop
6946,East Village,40.727846777270244,-73.98222616506416,Pink Olive,40.7274574687128,-73.98306512642401,Gift Shop
6947,East Village,40.727846777270244,-73.98222616506416,Tompkins Square Park,40.72635671253812,-73.98232284448763,Park
6948,East Village,40.727846777270244,-73.98222616506416,Village Square Pizza,40.72746410480142,-73.98251488833888,Pizza Place
6949,East Village,40.727846777270244,-73.98222616506416,Ninth Street Espresso,40.72707176407598,-73.98010700941086,Coffee Shop
6950,East Village,40.727846777270244,-73.98222616506416,Xe Máy Sandwich Shop,40.727435002070386,-73.98483464336338,Vietnamese Restaurant
6951,East Village,40.727846777270244,-73.98222616506416,Joe & Pat's Pizzeria and Restaurant,40.72891620190647,-73.98405621371711,Pizza Place
6952,East Village,40.727846777270244,-73.98222616506416,Juice Vitality,40.729714154152404,-73.98365020751953,Juice Bar
6953,East Village,40.727846777270244,-73.98222616506416,Hanoi House,40.7269053677238,-73.98360309256832,Vietnamese Restaurant
6954,East Village,40.727846777270244,-73.98222616506416,Mikey Likes It Ice Cream,40.729283,-73.981228,Ice Cream Shop
6955,East Village,40.727846777270244,-73.98222616506416,Enchantments,40.72768990194542,-73.98367391233779,Hobby Shop
6956,East Village,40.727846777270244,-73.98222616506416,Raclette,40.728835877525746,-73.98077759895865,Swiss Restaurant
6957,East Village,40.727846777270244,-73.98222616506416,Mokyo,40.727179,-73.984056,Korean Restaurant
6958,East Village,40.727846777270244,-73.98222616506416,Baker's Pizza,40.729359365887,-73.9811407089682,Pizza Place
6959,East Village,40.727846777270244,-73.98222616506416,Miss Lily's 7A,40.72605803974587,-73.98368581540872,Caribbean Restaurant
6960,East Village,40.727846777270244,-73.98222616506416,Ruffian Wine Bar & Chef's Table,40.7263230093044,-73.98413564578144,Wine Bar
6961,East Village,40.727846777270244,-73.98222616506416,Ferns,40.72889978279074,-73.9843492046894,Bar
6962,East Village,40.727846777270244,-73.98222616506416,Ray's Candy Store,40.72617235930061,-73.98341894976275,Dessert Shop
6963,East Village,40.727846777270244,-73.98222616506416,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant
6964,East Village,40.727846777270244,-73.98222616506416,Avant Garden,40.72616113541542,-73.98386607655708,Vegetarian / Vegan Restaurant
6965,East Village,40.727846777270244,-73.98222616506416,convive,40.72918785579085,-73.98125624082842,Wine Shop
6966,East Village,40.727846777270244,-73.98222616506416,Crif Dogs,40.727019990853925,-73.98382440512454,Hot Dog Joint
6967,East Village,40.727846777270244,-73.98222616506416,Whitmans,40.7279733967652,-73.98429759357843,Burger Joint
6968,East Village,40.727846777270244,-73.98222616506416,Russo’s Mozzarella & Pasta,40.72951,-73.984298,Gourmet Shop
6969,East Village,40.727846777270244,-73.98222616506416,Pylos,40.7261887186205,-73.9839939152354,Greek Restaurant
6970,East Village,40.727846777270244,-73.98222616506416,Au Za'atar,40.72909163920429,-73.98136338978036,Middle Eastern Restaurant
6971,East Village,40.727846777270244,-73.98222616506416,Russian & Turkish Baths,40.72835297403382,-73.98350442381329,Spa
6972,East Village,40.727846777270244,-73.98222616506416,TabeTomo,40.72688545881415,-73.98292005947884,Ramen Restaurant
6973,East Village,40.727846777270244,-73.98222616506416,Veniero’s Pasticceria & Caffe,40.72952615888893,-73.984342280321,Bakery
6974,East Village,40.727846777270244,-73.98222616506416,East Village Social (EVS),40.726897995553685,-73.98364076226777,Bar
6975,East Village,40.727846777270244,-73.98222616506416,Davey's Ice Cream,40.72783939272356,-73.98517334770769,Ice Cream Shop
6976,East Village,40.727846777270244,-73.98222616506416,The Garret,40.729448,-73.980882,Speakeasy
6977,East Village,40.727846777270244,-73.98222616506416,East Village Organic,40.727163233177905,-73.9853185415268,Organic Grocery
6978,East Village,40.727846777270244,-73.98222616506416,Maiden Lane,40.72695098395758,-73.98000159879302,Bar
6979,East Village,40.727846777270244,-73.98222616506416,Selene Alterations & Custom Design,40.728365000000004,-73.982966,Tailor Shop
6980,East Village,40.727846777270244,-73.98222616506416,Blind Barber,40.726963869851524,-73.98028093808843,Salon / Barbershop
6981,East Village,40.727846777270244,-73.98222616506416,Yuca Bar & Restaurant,40.72605518774885,-73.98363284440495,Tapas Restaurant
6982,East Village,40.727846777270244,-73.98222616506416,Ho Foods,40.726520705058796,-73.98466190886097,Taiwanese Restaurant
6983,East Village,40.727846777270244,-73.98222616506416,Mama Fina's,40.72822177868777,-73.98202237515753,Filipino Restaurant
6984,East Village,40.727846777270244,-73.98222616506416,Empellón Al Pastor,40.7267105,-73.9834619,Mexican Restaurant
6985,East Village,40.727846777270244,-73.98222616506416,11th Street Bar,40.72815492207737,-73.98124327406705,Bar
6986,East Village,40.727846777270244,-73.98222616506416,Good Night Sonny,40.727598,-73.98508,Cocktail Bar
6987,East Village,40.727846777270244,-73.98222616506416,The Brindle Room,40.72815413633835,-73.98284148552706,American Restaurant
6988,East Village,40.727846777270244,-73.98222616506416,The Immigrant,40.72845727436527,-73.98537242582132,Wine Bar
6989,East Village,40.727846777270244,-73.98222616506416,Brodo,40.73019725244414,-73.98344991665756,Soup Place
6990,East Village,40.727846777270244,-73.98222616506416,Hearth,40.730032,-73.983304,Italian Restaurant
6991,East Village,40.727846777270244,-73.98222616506416,Málà Project,40.727126,-73.98545,Chinese Restaurant
6992,East Village,40.727846777270244,-73.98222616506416,Ama Raw Bar,40.727979,-73.979199,Seafood Restaurant
6993,East Village,40.727846777270244,-73.98222616506416,Amor y Amargo,40.725732235492906,-73.98429661989212,Cocktail Bar
6994,East Village,40.727846777270244,-73.98222616506416,Big Gay Ice Cream Shop,40.72628693223872,-73.98411441252529,Ice Cream Shop
6995,East Village,40.727846777270244,-73.98222616506416,Tompkins Square Greenmarket,40.72617128657612,-73.98332609372059,Farmers Market
6996,East Village,40.727846777270244,-73.98222616506416,Lovers of Today,40.725757,-73.983281,Cocktail Bar
6997,East Village,40.727846777270244,-73.98222616506416,Taqueria St. Marks,40.727781248606306,-73.98553519116716,Mexican Restaurant
6998,East Village,40.727846777270244,-73.98222616506416,Luke's Lobster,40.72686042258368,-73.98543075201313,Seafood Restaurant
6999,East Village,40.727846777270244,-73.98222616506416,Oiji,40.727168125595306,-73.98564524259254,Korean Restaurant
7000,East Village,40.727846777270244,-73.98222616506416,787 Coffee,40.726312,-73.983846,Coffee Shop
7001,East Village,40.727846777270244,-73.98222616506416,Zaragoza Mexican Deli-Grocery,40.72995336239989,-73.98073859848814,Mexican Restaurant
